Date,Open,High,Low,Close,Adj Close,Volume
2019-08-22,257.0,257.5,254.0,254.0,250.267944,21900840.0
2019-08-23,253.5,254.5,253.0,254.0,250.267944,14166877.0
2019-08-26,249.0,250.5,248.5,248.5,244.84875499999998,31678620.0
2019-08-27,250.5,251.0,248.5,250.0,246.326721,50234951.0
2019-08-28,250.5,253.0,250.5,252.0,248.29731800000002,15132882.0
2019-08-29,253.0,254.0,251.0,254.0,250.267944,19587767.0
2019-08-30,256.5,259.0,256.0,259.0,255.194489,35184201.0
2019-09-02,258.0,258.0,256.0,257.5,253.71652200000003,14614854.0
2019-09-03,256.5,258.0,253.0,254.0,250.267944,25762495.0
2019-09-04,254.0,258.0,254.0,257.5,253.71652200000003,22540733.0
2019-09-05,263.0,263.0,260.5,263.0,259.13568100000003,48791728.0
2019-09-06,265.0,265.0,263.0,263.5,259.628357,25408515.0
2019-09-10,263.5,264.0,260.5,261.5,257.65774500000003,29308866.0
2019-09-11,264.0,264.5,260.5,263.0,259.13568100000003,36196015.0
2019-09-12,265.0,265.0,261.5,262.5,258.643036,26017293.0
2019-09-16,262.0,265.5,261.5,265.5,261.598969,32573966.0
2019-09-17,266.5,266.5,264.5,265.0,261.106323,27600844.0
2019-09-18,267.0,269.5,266.5,267.0,263.076935,47684759.0
2019-09-19,268.0,268.0,264.0,265.0,263.076935,25233567.0
2019-09-20,266.0,266.5,264.0,264.0,262.084198,43868865.0
2019-09-23,264.0,264.0,263.0,264.0,262.084198,13093208.0
2019-09-24,263.5,265.5,262.0,265.0,263.076935,24244943.0
2019-09-25,262.5,266.0,262.0,266.0,264.069672,21003163.0
2019-09-26,269.0,269.5,266.5,268.0,266.05514500000004,29940103.0
2019-09-27,271.5,272.5,271.0,272.0,270.026123,41235817.0
2019-10-01,273.0,280.5,273.0,280.0,277.968079,71743890.0
2019-10-02,280.0,281.0,279.0,279.5,277.47171000000003,29295953.0
2019-10-03,274.0,277.5,274.0,276.5,274.493469,31890864.0
2019-10-04,279.5,280.0,275.0,276.5,274.493469,35169613.0
2019-10-07,279.0,279.5,277.5,278.0,275.982605,17510230.0
2019-10-08,283.5,286.5,282.5,286.5,284.420898,35278551.0
2019-10-09,283.5,286.0,282.0,282.0,279.953552,34777456.0
2019-10-14,291.5,291.5,288.5,290.0,287.895508,46683517.0
2019-10-15,293.5,296.0,292.0,293.5,291.370117,38018567.0
2019-10-16,298.0,298.0,293.5,296.5,294.348328,40297144.0
2019-10-17,295.0,295.5,292.0,293.5,291.370117,40271938.0
2019-10-18,293.0,295.5,291.0,293.0,290.87374900000003,45102984.0
2019-10-21,291.0,291.0,288.5,290.0,287.895508,34634365.0
2019-10-22,292.5,294.0,291.5,294.0,291.866486,26005020.0
2019-10-23,293.5,293.5,290.5,293.0,290.87374900000003,28675408.0
2019-10-24,294.5,294.5,291.0,293.0,290.87374900000003,29040827.0
2019-10-25,294.5,294.5,292.5,293.5,291.370117,22682711.0
2019-10-28,295.0,295.5,294.0,294.5,292.362854,20076561.0
2019-10-29,297.0,298.5,296.5,298.5,296.333832,36682131.0
2019-10-30,298.5,299.5,296.5,299.5,297.326569,32370342.0
2019-10-31,300.0,301.5,298.5,298.5,296.333832,40944514.0
2019-11-01,299.5,299.5,296.5,299.0,296.8302,30121678.0
2019-11-04,302.5,308.0,301.0,307.0,304.772156,44899671.0
2019-11-05,307.5,310.5,307.0,310.5,308.246735,32201184.0
2019-11-06,309.0,311.5,308.0,311.0,308.74310299999996,22149743.0
2019-11-07,310.0,310.0,306.5,309.0,306.757629,28291659.0
2019-11-08,308.5,309.0,305.5,305.5,303.28302,25651542.0
2019-11-11,305.0,305.0,300.0,301.0,298.815674,35165583.0
2019-11-12,302.5,305.0,302.0,305.0,302.786652,17540708.0
2019-11-13,303.0,304.0,301.5,304.0,301.79391499999997,18172438.0
2019-11-14,304.5,305.0,302.0,303.5,301.297546,15734835.0
2019-11-15,305.5,307.5,304.5,307.0,304.772156,28848445.0
2019-11-18,308.5,311.0,307.0,311.0,308.74310299999996,18691325.0
2019-11-19,312.5,315.0,311.0,315.0,312.714081,31634197.0
2019-11-20,314.0,314.0,312.0,313.5,311.22497599999997,22387973.0
2019-11-21,309.5,311.0,307.0,311.0,308.74310299999996,28108833.0
2019-11-22,310.0,310.5,308.0,309.0,306.757629,24737984.0
2019-11-25,310.5,310.5,307.0,307.0,304.772156,19530177.0
2019-11-26,310.0,310.5,307.0,307.0,304.772156,101224622.0
2019-11-27,307.5,311.5,307.5,311.0,308.74310299999996,18467648.0
2019-11-28,310.0,312.0,308.5,309.5,307.253998,19077982.0
2019-11-29,309.0,309.5,305.0,305.0,302.786652,30963561.0
2019-12-02,307.0,308.0,306.5,307.5,305.268524,24016807.0
2019-12-03,305.0,307.0,305.0,307.0,304.772156,24690319.0
2019-12-04,305.0,306.0,304.0,306.0,303.779388,25492686.0
2019-12-05,309.0,312.0,309.0,312.0,309.73587000000003,34521842.0
2019-12-06,315.0,316.0,311.0,313.0,310.728607,17695703.0
2019-12-09,314.0,316.5,314.0,316.0,313.706818,23256081.0
2019-12-10,315.0,315.5,312.5,313.5,311.22497599999997,20570594.0
2019-12-11,314.0,319.0,313.0,319.0,316.68505899999997,31223148.0
2019-12-12,325.0,334.5,324.0,331.5,329.09436,52742851.0
2019-12-13,340.0,343.0,338.0,339.0,336.539917,58198939.0
2019-12-16,336.5,338.5,336.0,336.0,333.56170699999996,102188.0
2019-12-17,335.0,345.0,335.0,345.0,342.496368,40813458.0
2019-12-18,341.5,345.0,341.5,344.5,342.0,39682841.0
2019-12-19,340.0,342.0,335.0,335.0,335.0,54888012.0
2019-12-20,332.0,333.0,328.5,329.0,329.0,86280459.0
2019-12-23,329.5,334.0,329.5,334.0,334.0,26639340.0
2019-12-24,334.0,334.5,332.0,332.0,332.0,13488907.0
2019-12-25,332.0,334.5,331.0,333.0,333.0,12262954.0
2019-12-26,333.0,334.0,331.5,333.0,333.0,11427884.0
2019-12-27,335.0,338.0,335.0,338.0,338.0,16677806.0
2019-12-30,338.0,339.0,334.0,334.5,334.5,21531263.0
2019-12-31,331.0,333.5,331.0,331.0,331.0,22890517.0
2020-01-02,332.5,339.0,332.5,339.0,339.0,31754120.0
2020-01-03,344.0,345.0,335.5,339.5,339.5,41811268.0
2020-01-06,333.0,334.5,332.0,332.0,332.0,45343057.0
2020-01-07,332.5,333.0,326.5,329.5,329.5,50879181.0
2020-01-08,325.0,333.0,325.0,329.5,329.5,37567748.0
2020-01-09,335.0,337.5,333.5,337.5,337.5,31481504.0
2020-01-10,340.5,341.0,336.0,339.5,339.5,27032115.0
2020-01-13,342.0,342.0,339.0,341.5,341.5,30663332.0
2020-01-14,345.5,346.0,344.5,346.0,346.0,30223993.0
2020-01-15,345.0,345.0,337.5,340.0,340.0,47434274.0
2020-01-16,330.0,336.5,330.0,334.5,334.5,55211420.0
2020-01-17,334.0,335.5,332.0,333.0,333.0,51843000.0
